EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
420055,SAN FRANCISCO PENINSULA COAST (ZONE), ,11/30/2012,418,High Wind,55.00, ,0,0,0,0,CA,PST-8,MG,69893,Z,509,MTR,0,0,RAWS, , , , , , , , ,11/30/2012,418, , , , 
420060,SAN FRANCISCO BAY SHORELINE (ZONE), ,11/30/2012,1000,Strong Wind,48.00, ,0,0,1000,0,CA,PST-8,EG,69893,Z,508,MTR,0,0,Newspaper, , , , , , , , ,11/30/2012,1000, , , , 
420058,SANTA CRUZ MOUNTAINS (ZONE), ,11/30/2012,1200,Strong Wind,48.00, ,0,0,1000,0,CA,PST-8,EG,69893,Z,512,MTR,0,0,Newspaper, , , , , , , , ,11/30/2012,1200, , , , 
426054,SAN MATEO CO.,(SFO)SFO INTL ARPT,12/21/2012,0,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,70798,C,81,MTR,0,0,Newspaper, , , ,0,N,0,N,(SFO)SFO INTL ARPT,12/21/2012,2359,37.62,-122.38,37.62,-122.38
426081,SANTA CRUZ MOUNTAINS (ZONE), ,12/22/2012,915,Strong Wind,48.00, ,0,0,2500,0,CA,PST-8,EG,70798,Z,512,MTR,0,0,Fire Department/Rescue, , , , , , , , ,12/22/2012,915, , , , 
426084,SANTA CRUZ MOUNTAINS (ZONE), ,12/22/2012,2200,Strong Wind,48.00, ,0,0,5000,0,CA,PST-8,EG,70798,Z,512,MTR,0,0,Newspaper, , , , , , , , ,12/22/2012,2200, , , , 
426085,SANTA CRUZ MOUNTAINS (ZONE), ,12/22/2012,2215,Strong Wind,48.00, ,0,0,1000,0,CA,PST-8,EG,70798,Z,512,MTR,0,0,Newspaper, , , , , , , , ,12/22/2012,2215, , , , 
425190,SAN MATEO CO.,PESCADERO,12/23/2012,1715,Flash Flood, , ,0,0,500,0,CA,PST-8, ,70798,C,81,MTR,0,0,Official NWS Observations,Heavy Rain, , ,0,NNE,0,NNE,PESCADERO,12/23/2012,1715,37.2531,-122.3789,37.2523,-122.3789
425193,SAN MATEO CO.,LOMA MAR,12/23/2012,1730,Flash Flood, , ,0,0,500,0,CA,PST-8, ,70798,C,81,MTR,0,0,Official NWS Observations,Heavy Rain, , ,36,SE,36,SE,LOMA MAR,12/23/2012,1730,36.939,-121.7686,36.9385,-121.7677
426067,SANTA CRUZ MOUNTAINS (ZONE), ,12/23/2012,1800,Strong Wind,48.00, ,0,0,7000,0,CA,PST-8,EG,70798,Z,512,MTR,0,0,Newspaper, , , , , , , , ,12/23/2012,1800, , , , 
425195,SAN MATEO CO.,PESCADERO,12/23/2012,1845,Flash Flood, , ,0,0,500,0,CA,PST-8, ,70798,C,81,MTR,0,0,Official NWS Observations,Heavy Rain, , ,0,N,0,NNE,PESCADERO,12/23/2012,1845,37.2544,-122.3793,37.2547,-122.3766
